"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"926176281540034561","","","2017-11-02 19:56:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saddened to hear of the passing of @TimRylands. A kinder and more generous man you could not wish to meet.
Wonderful idea from @johnmayo https://t.co/MTnlx4dB7l","","","","https://twitter.com/johnmayo/status/926111615661019136"
"925825817476771840","","","2017-11-01 20:44:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Children, teens &amp; reading?"" https://t.co/TrToLVvuuK - report from Common Sense Media cc @johnjohnston @mdvfunes #edutalk (Sorry. Bit late!)","","","","https://www.commonsensemedia.org/research/children-teens-and-reading"
"925687146597552129","","","2017-11-01 11:33:08 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @HarryTDyer: Call for Papers (#CFP) #SMSociety18 https://t.co/Lu56KGnlOx","925680556528078854","2964624094","2017-11-01 11:06:57 +0000","http://harrytdyer.com/2017/11/01/call-for-papers-cfp-smsociety18/,http://harrytdyer.com/2017/11/01/call-for-papers-cfp-smsociety18/"
"925449149331451904","925424753648848897","7484192","2017-10-31 19:47:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johnjohnston Thanks John. Hope it eased the journey.","","","",""
"924705617561964544","","","2017-10-29 18:32:54 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @johnjohnston: WED 8PM UK Radio #EDUtalk 01-11-2017 Loose Learners Ep 7: How to read  @mdvfunes and myself talk reading https://t.co/1wI…","924703664287166464","7484192","2017-10-29 18:25:08 +0000","http://www.edutalk.info/?post_type=show&p=175603681"
"924522078879059968","","","2017-10-29 06:23:35 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @picard_robert: 2 Postdoctoral Research Fellow  posts at University of Oxford studying misinformation and social media https://t.co/X83i…","924318050266083329","714207476","2017-10-28 16:52:50 +0000","http://www.jobs.ac.uk/job/BFE629/postdoctoral-research-fellow-2-posts/"
"924334583189065728","","","2017-10-28 17:58:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bristol_teacher: Wondering about: Weekend CPD https://t.co/4yB7bzSx6U","924258175200702466","506451323","2017-10-28 12:54:55 +0000","https://bristolteacher.wordpress.com/2017/10/28/wondering-about-weekend-cpd/,https://bristolteacher.wordpress.com/2017/10/28/wondering-about-weekend-cpd/"
"924152460788293635","","","2017-10-28 05:54:51 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @MrEFinch: If you are not at #BrewEd in Sheffield on Nov 11th you won't hear all the amazing stuff. You have been warned.
https://t.co/T…","924047641654284288","1921177688","2017-10-27 22:58:20 +0000","https://www.eventbrite.com/e/brewed-sheffield-tickets-36363807126?aff=eac2"
"923975119537672193","","","2017-10-27 18:10:09 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","#ANTheory https://t.co/xSZYrycxRK","","","","https://twitter.com/adzebill/status/923970394171752448"
"923885634900627458","","","2017-10-27 12:14:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Institute of Physics live stream - 'Physics Career Question Time' starting at 13:30 (UK time) today https://t.co/NT1rBnFw3n via @YouTube","","","","https://youtu.be/1zbJIAUABhM"
"923606024539508741","","","2017-10-26 17:43:30 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @cbthomson: My TEL masters course was on a non-graded basis. Meant it was much easier to learn through sharing and collaboration.  Cc @d…","923601742243291137","246845785","2017-10-26 17:26:29 +0000","https://twitter.com/jessifer/status/923565630099468288"
"923513553520295936","","","2017-10-26 11:36:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","'Social Media in Emergent Brazil' Open Access PDF from UCL https://t.co/uog3Vd1UvU","","","","https://www.ucl.ac.uk/ucl-press/browse-books/social-media-in-emergent-brazil"
"923127295207989253","923125924039716865","843365802","2017-10-25 10:01:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Montenegro? Sounds like it might be fun. Hope all goes well.","","","",""
"923117061341110272","","","2017-10-25 09:20:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Looking forward to watching @Downes explain how he distinguishes between  'Groups vs Networks' https://t.co/zkJbg9wOv0 (cc @MartinaEmke)","","","","http://www.downes.ca/cgi-bin/page.cgi?post=67369"
"922890391959097344","","","2017-10-24 18:19:50 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @EdTech_Stories: Scottish Schools on Twitter 2017 https://t.co/4TMVyPpPDN TY @Stanbridge @BobBaldie @IanStuart66 @claganach @GoutcherD f…","922645533591732224","1280294108","2017-10-24 02:06:51 +0000","http://edutechstories.blogspot.co.uk/2017/10/scottish-schools-on-twitter-2017.html,http://edutechstories.blogspot.co.uk/2017/10/scottish-schools-on-twitter-2017.html,https://twitter.com/EdTech_Stories/status/922645533591732224/photo/1"
"922889946775638023","","","2017-10-24 18:18:04 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @KristianStill: As we are fast approaching 100 tickets taken for #srocks18 we have a special ticket for No 99 - now with ice-cream van.…","922881908647845890","815781","2017-10-24 17:46:07 +0000","https://twitter.com/KristianStill/status/922881908647845890/photo/1"
"922889260738457601","","","2017-10-24 18:15:20 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @EwanIngleby: Fantastic funded PhD opportunities @TeesUniResearch 
https://t.co/J64RBIYqTK","922880250803032064","4634695821","2017-10-24 17:39:32 +0000","http://www.tees.ac.uk/sections/research/partnerships.cfm,http://www.tees.ac.uk/sections/research/partnerships.cfm"
"921722778436370432","","","2017-10-21 13:00:09 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#shudoc2017 Is @mrchrisjbailey punching a Lego character in describing the intermingling of life &amp; the PhD https://t.co/JKpQBvZkyj","","","","https://twitter.com/IaninSheffield/status/921722778436370432/photo/1"
"921717132014047235","","2599453764","2017-10-21 12:37:43 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@mrchrisjbailey keynoting &amp; discussing problems &amp; challenges of the PhDd &amp; how to overcome them #SHUDoc2017 https://t.co/nRp4zdcOZg","","","","https://twitter.com/IaninSheffield/status/921717132014047235/photo/1"
"921665514858041344","","","2017-10-21 09:12:37 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#shudoc2017 Running order about to unfold for real https://t.co/2MeniNMMCM","","","","https://twitter.com/IaninSheffield/status/921665514858041344/photo/1"
"921664870591934464","","","2017-10-21 09:10:03 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","#SHUDoc2017 opening  ceremony ;-) https://t.co/cnQWKdzETV","","","","https://twitter.com/IaninSheffield/status/921664870591934464/photo/1"
"921631243309060096","","","2017-10-21 06:56:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Liking the idea of Stellum ""Simple Explanations of Complex Things""  https://t.co/ncFmFNuYxz (HT @rmbyrne)","","","","https://www.stelum.com/"
"921630286148001792","921628914757357568","815781","2017-10-21 06:52:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KristianStill @mrchrisjbailey Of course!

Do we still need visas to travel 'darn sarrf?' ;-)","","","",""
"921627431391432704","","","2017-10-21 06:41:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Keynoting at #shudoc2017 today is Dr @mrchrisjbailey https://t.co/ABdWfjSO0z on how doc study and other life become interwoven ... or not.","","","","https://sites.google.com/view/shu-doc2017/conference-programme"
"921620541760524288","","","2017-10-21 06:13:54 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @nancybaym: Want to work with @TarletonG, @marylgray and me? We're hiring a postdoc! https://t.co/KO2sb1FNUj #aoir2017","921618860436021248","1290351","2017-10-21 06:07:13 +0000","https://socialmediacollective.org/2017/10/21/postdoc/,https://socialmediacollective.org/2017/10/21/postdoc/"
"921619504706260992","","","2017-10-21 06:09:47 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","Looking forward to SIoE Doctoral Conference today. Wonder if we have a hashtag? #SHUDoc2017?","","","",""
"921618090303148038","","","2017-10-21 06:04:10 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","The naming convention for storms privileges names at the start of the alphabet. Means we might never see StormyMcStormface :-( #Brian","","","",""
"921355948345774080","","","2017-10-20 12:42:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Semiotics in cartoon form? https://t.co/bV8jPpoGLA","","","","https://wronghands1.com/2017/10/20/textual-ambiguity/"
"921272979195092993","","","2017-10-20 07:12:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You can't beat the laws of physics https://t.co/xfE2vxidB8
Newton's 1st &amp; Inertia #science","","","","https://youtu.be/KYZA3Vxo0wk"
"921267286845149187","","","2017-10-20 06:50:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grateful to @mrkrndvs &amp; @jpscience for the recent shoutouts 👍","","","",""
"920985739743125504","","","2017-10-19 12:11:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anyone know of any theses/dissertations published as online artefacts, instead of, or in parallel to conventional documents? #phdchat","","","",""
"920904643944775682","","","2017-10-19 06:49:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Great (UK) Google Doodle 4 physicist/astronomers 2day: the late Subrahmanyan Chandrasekhar's 107th birthday https://t.co/qZSoBngsOM #science","","","","https://www.google.co.uk"
"919869373975814144","919868003587465216","24346748","2017-10-16 10:15:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DrNomyn That's a good point.
Important 2 lay out in advance what my stance/assumptions is/are.
#ANTheory is continually reforming/reshaping/evolving","","","",""
"919866509169741824","919859109658165248","24346748","2017-10-16 10:04:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DrNomyn 3/3 ... (or other binaries, like macro-micro etc). To afford them equal status and examine what they do without a priori assumptions?
No?","","","",""
"919866236095385601","919859109658165248","24346748","2017-10-16 10:02:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DrNomyn 2/n The principle of generalised symmetry in #ANTheory, as I understand it, requires us not to distinguish between the two ...","","","",""
"919866082533535744","919859109658165248","24346748","2017-10-16 10:02:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@DrNomyn Well, typically in an academic paper, the role of the humans is discussed then the nonhumans, as two separate and distinct entities. 1/n","","","",""
"919858386153476096","","","2017-10-16 09:31:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thinking about how people writing using #antheory espouse 'symmetry,' but then go on to discuss humans &amp; nonhumans separately. Is that OK?","","","",""
"919646819688370178","","","2017-10-15 19:31:02 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @robertgaal: Our prime minister had a meeting with our king so he biked over and parked in front of the palace. 🇳🇱❤️ https://t.co/N5X4PX…","919191415321714689","1274561","2017-10-14 13:21:25 +0000","https://twitter.com/robertgaal/status/919191415321714689/photo/1"
"919499934273036288","919499316233932800","14143403","2017-10-15 09:47:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@daibarnes Yeah, been wondering about that. Never been a 'between-the-toes' flip-flop kinda guy, but thought I'd give it a shot.
Thx for the link :-)","","","",""
"919499006992179200","919497751121063936","14143403","2017-10-15 09:43:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@daibarnes It's amazing how interest groups come together around such things! Even the knot work!
High-five for social media 👍","","","",""
"919498291049623553","919493337945698304","13251212","2017-10-15 09:40:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lindsayjordan @daibarnes Not so much Xeroshoes as Halford's car mat ;-)
Did you order/purchase yours here in the UK &amp; did you have any trouble getting the kit?","","","",""
"919498206341451776","919493337945698304","13251212","2017-10-15 09:40:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lindsayjordan @daibarnes I used Xeroshoes as inspiration Lindsay, but went off-piste a little using this Instructable https://t.co/A7q5Tlk3PU","","","","http://www.instructables.com/id/Minimalist-Running-Sandals-Huaraches/"
"919491351896522753","","","2017-10-15 09:13:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wonder if @daibarnes will be impressed with my 1st attempt @ DIY #huarache #barefoot (or embarrassed for me?) https://t.co/VrbVt3EpgM","","","","https://twitter.com/IaninSheffield/status/919491351896522753/photo/1"
"919483344760590336","","","2017-10-15 08:41:27 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @FindingAda: Our new podcast talks to women in STEM about their work, and celebrates achievements of women past and present. https://t.c…","919352180288708608","16736682","2017-10-15 00:00:15 +0000","http://bit.ly/296Z76A"
"919446678956138496","","","2017-10-15 06:15:45 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @MrsSpalding: ACADEMICS we need your help! Please RT and tag in University English departments who may be able to help us achieve our go…","919231913428217856","20279117","2017-10-14 16:02:21 +0000","https://twitter.com/MrsSpalding/status/919231913428217856/photo/1"
"919100606001893376","","","2017-10-14 07:20:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is a new one on me ""Insert -&gt;Diagrams"" in Google Slides: timelines, hierarchies, processes, cycles etc
Might be quite useful. https://t.co/MI2M4gyn7T","","","","https://twitter.com/IaninSheffield/status/919100606001893376/photo/1"
"919084843073404929","","","2017-10-14 06:17:57 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","MT @margaret_bea Our new paper #antheory &amp; the OSCE, w/ @r_ajjawi in AHSE. Assessment, ed theory &amp; sim! Free copy https://t.co/46j2sTlHnU","","","","http://rdcu.be/wIAN"
"918900818635640832","","","2017-10-13 18:06:42 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","Reckon my house will have a sea view! https://t.co/8uk5Mvdl4D","","","","https://twitter.com/JamesMelville/status/918895365432250370"
"918198477145952268","918197609147355137","7484192","2017-10-11 19:35:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johnjohnston Amen to that!","","","",""
"918195509055184901","","","2017-10-11 19:24:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wonder if @johnjohnston has come across Podiant https://t.co/bgHulrXZgU (via @wfryer with a HT to @joedale)","","","","http://www.speedofcreativity.org/2017/10/10/podiant-a-great-platform-for-podcasting-and-migrated-podcasts/"
"918195030996733953","","","2017-10-11 19:22:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Don't know whether @LauranDoak or @julesandco might be interested in the Tue 7th Nov episode of Radio #Edutalk https://t.co/yAtnVlRnbH","","","","http://www.edutalk.info/upcoming/"
"918193557869092864","918106298457165824","843365802","2017-10-11 19:16:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke @JLMittelmeier Suspect some of Jenna's findings (slides 14 - 18) might be equally applicable in a professional learning context Martina.","","","",""
"918185370608656389","","","2017-10-11 18:43:46 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @CatScutt: If you're in leadership in a school &amp; fancy answering a survey about your decision-making, it'd help my PhD a lot... https://…","918183702282293248","2350177447","2017-10-11 18:37:08 +0000","https://www.surveymonkey.co.uk/r/QSDDNGP"
"917999413414555648","917996927249190913","843365802","2017-10-11 06:24:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Looks like it's not open Martina, so if you're 'attending' &amp; if there's anything of interest, I'd be grateful to hear about it.","","","",""
"917832066062004224","917815128900493315","77453645","2017-10-10 19:19:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MrBenWard @CharteredColl Unfortunately registration required to read the full article Ben 😢","","","",""
"917474526992240641","","","2017-10-09 19:39:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In social/educational research context is everything https://t.co/GwoB9uT4xx
https://t.co/obGxUQKKFC","","","","https://wronghands1.files.wordpress.com/2017/10/contextual2.jpg?w=500&h=400,https://wronghands1.com/2017/10/09/contextual-2/"
"917473844407005184","917467560018407426","843365802","2017-10-09 19:36:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Thanks Martina, will keep my eyes peeled.","","","",""
"917473696863965186","917460550321352704","250777659","2017-10-09 19:35:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@hannahtyreman Have you tried it recently Hannah? Just given it a bash on my Chromebook &amp; it seemed OK, although with fewer features. New version perhaps?","","","",""
"917455832622796800","","","2017-10-09 18:24:50 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @AliceBellTweets: PhD Scholarships Available to Start in Autumn 2018
Sheffield Hallam University https://t.co/WfdLPT7H8P Come and resear…","917299803104731137","133664764","2017-10-09 08:04:50 +0000","http://www.jobs.ac.uk/job/BEP094/phd-scholarships-available-to-start-in-autumn-2018/,http://www.jobs.ac.uk/job/BEP094/phd-scholarships-available-to-start-in-autumn-2018/"
"917455519979376640","917451159786414081","250777659","2017-10-09 18:23:36 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@hannahtyreman How about Screencast-o-matic? https://t.co/y2oqMGOXxG","","","","https://screencast-o-matic.com/"
"916375755583606785","","","2017-10-06 18:53:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's Friday. Everybody want's to see a bulldog moonwalk #amirite? https://t.co/Kjff2mtn4Z","","","","https://youtu.be/x9Fa529hlBY"
"916375196260536320","","","2017-10-06 18:50:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WikiBook ""...everything you need to know for the OCR Physics B (Advancing Physics) specification"" https://t.co/oMyBfWqly7","","","","https://en.wikibooks.org/wiki/A-level_Physics_%28Advancing_Physics%29"
"916246191783981057","916244270729883651","372768752","2017-10-06 10:18:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrkrndvs :-) Interestingly, the desktop notification of your tweet popped into my window beside the the text I was writing mentioning you! #spooky","","","",""
"916245885750833154","916244270729883651","372768752","2017-10-06 10:16:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrkrndvs Thanks Aaron. It's amazing to think were that brief meeting, or the subsequent action by Chris lead ...","","","",""
"916003987220058112","","","2017-10-05 18:15:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We get so much online for free,  making a donation to the Wikimedia Foundation seems right &amp; proper https://t.co/TIzkF4MaDs","","","","https://donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=C13_wikimediafoundation.org"
"916000164669743104","915949140433080321","858754526","2017-10-05 18:00:32 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@Muna_Abdi_Phd Fantastic news Muna. Many congratulations.","","","",""
"915883143705563136","915843756020178944","914485360016715778","2017-10-05 10:15:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EM_PhysicsSHU Marvellous! Really appreciate that and yes, please thank Holly too 👍","","","",""
"915840826940575744","914502407870087168","914485360016715778","2017-10-05 07:27:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@EM_PhysicsSHU Hi Ellie. This is a great example. Would you mind if I shared this with the year 2 folks?","","","",""
"915657101451636736","915656709682720769","2599453764","2017-10-04 19:17:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrchrisjbailey 😯Moi?","","","",""
"915656009313644544","","1556094044","2017-10-04 19:12:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes discussing 'The Still Web' as a digital monastery; a place to go that is contemplative. Quieter. https://t.co/wyszp9gUZW","","","","http://stillweb.org/"
"915654548546519040","","","2017-10-04 19:07:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#llearners on #edutalk revisiting 'Binky' https://t.co/eN0ep9NuZI
(Think @mrchrisjbailey would like this, given his comments yesterday)","","","","https://www.binky.rocks/"
"915654068558860289","","7484192","2017-10-04 19:05:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johnjohnston &amp; @mdvfunes discussing 'contemplative activism' by David Levy https://t.co/AkXh03aSf1 on #edutalk #llearners tonight","","","","http://www.davidmlevy.net/"
"915652859865288705","","","2017-10-04 19:00:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @johnjohnston: Going live on Radio #EDUtalk https://t.co/Xhhaa1qlBV with @mdvfunes","915652785261117440","7484192","2017-10-04 19:00:10 +0000","http://edutalk.cc/listen,http://edutalk.cc/listen"
"915649786690330624","","","2017-10-04 18:48:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Every Noise At Once"" 1-page map of playable audio samples  https://t.co/ivMTYIUIYb Brilliant! 🎶
via @Downes","","","","http://everynoise.com/engenremap.html"
"915198662585782273","915196875359363073","843365802","2017-10-03 12:55:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke True, but that won't make me any better at art.","","","",""
"915187506383065088","915175482978684928","843365802","2017-10-03 12:11:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke It does look interesting Martina ...
although the *last* thing I have, is any pretensions to skill in or knowledge of art.🎨","","","",""
"914918933148442624","","","2017-10-02 18:24:06 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @teachingofsci: End of teaching day reminder; #asechat tonight on sharing science ideas online, from tweeting to submitting for publicat…","914856839774433281","227344656","2017-10-02 14:17:22 +0000",""
"914747379773042688","","","2017-10-02 07:02:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gorilla Physics ""...teaching videos, revision videos, practical videos, exam practice videos, and more"" https://t.co/YQT1UUyPjV","","","","http://gorillaphysics.com/index.html"
"914534380068106241","","","2017-10-01 16:56:02 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @EM_PhysicsSHU: Physics curriculum map from KS2 to KS4 showing the links between topics! #physics #education #teaching #science https://…","914502407870087168","914485360016715778","2017-10-01 14:48:59 +0000","https://twitter.com/EM_PhysicsSHU/status/914502407870087168/photo/1"
"914528436122775553","","","2017-10-01 16:32:24 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @nicolvision: Learn about Social Research Methods alongside @EdinburghUni #mscde students on the new #SOCRMx #MOOC https://t.co/AfpTRqMT…","914026740011421696","409284496","2017-09-30 07:18:51 +0000","https://www.edx.org/course/introduction-social-research-methods-edinburghx-socrmx"
"914408235305701376","914405972549959680","7484192","2017-10-01 08:34:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johnjohnston 🤣I'd forgotten all about that 1! When I started playing it just now, I couldn't recall where I was heading ... clearly off the beaten track!","","","",""
"914185951366254593","914178775734259712","843365802","2017-09-30 17:51:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke 3/3...reducing isolation or avoiding 'missing out.' What I'd like to know is how are they related to (prof) learning? (I have my own ideas!)","","","",""
"914185704825065472","914178775734259712","843365802","2017-09-30 17:50:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke 2/3...but like the others doesn't get to the heart of why that's a good thing, or what the outcomes of those connections are, other than ...","","","",""
"914185573761519619","914178775734259712","843365802","2017-09-30 17:50:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke I had Martina, but thanks for passing it on. Like may such posts, it mentions 'connecting' or forming a network as being important ...1/3","","","",""
"913463805417574402","913458864540016641","1186911","2017-09-28 18:01:57 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@EricStoller TLDNR? ;-)","","","",""
"913132789360361472","913132269388300289","12438922","2017-09-27 20:06:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@francesbell @johnjohnston My pleasure. Some interesting new strands for me to pursue ... informally of course ;-)","","","",""
"913130187545595904","913129328870912001","12438922","2017-09-27 19:56:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@francesbell Agreed.","","","",""
"913129448651788288","","","2017-09-27 19:53:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to @francesbell &amp; @johnjohnston for tonight's #edutalk
Fascinating &amp; illuminating as always 👍","","","",""
"913128436796985351","","12438922","2017-09-27 19:49:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@francesbell People can be disadvantaged by the rush to process official documentation online #edutalk
Is it *enabling* for some though?","","","",""
"913125930473807872","","","2017-09-27 19:39:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Digital Trespass and Critical Literacy"" https://t.co/aMZvodGasa via @francesbell ""Resistance *isn't* futile"" #edutalk","","","","http://francesbell.com/bellblog/digital-trespass-and-critical-literacy-oer17/"
"913124879251247105","","12438922","2017-09-27 19:35:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@francesbell ""Ease of use comes at a price"" - how apps distort the user experience &amp; influence behaviours in particular ways #edutalk","","","",""
"913120834763608065","","","2017-09-27 19:19:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wonder if the parents of @johnjohnston's pupils also listen to #edutalk ... or read the #edutalk tweets? Oooeerrr!","","","",""
"913119589575397377","","","2017-09-27 19:14:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Ravelry: a knitting community as a site of joy and learning"" https://t.co/yrsCuhObTj via @francesbell #edutalk cc @newbiephd","","","","http://francesbell.com/bellblog/ravelry-a-knitting-community-as-a-site-of-joy-and-learning/"
"913118018200391680","","12438922","2017-09-27 19:07:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@francesbell opens on #edutalk by pointing us towards https://t.co/JyWYbe4Lfr  Good starter source for learning about informal learning","","","","http://infed.org"
"913114748027273216","","","2017-09-27 18:54:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @johnjohnston: Getting set for 8pm 
Radio #Edutalk Frances Bell – Informal Learning and Research in and out of the Academy ... https://t…","913108937318309894","7484192","2017-09-27 18:31:50 +0000","http://johnjohnston.info/blog/getting-set-for-8pm-radio-edutalk-frances-bell-informa/"
